protein,condition,sample,cell,edge_margin_um,min_track_length,velocity_percentile,threshold_um_s,fast_fraction,fast_percent,n_links
Syx,500uM_H2O2_30min,2,2,0.3,10,99,44.05220706907267,0.0,0.0,5544
Syx,Ox_500uM_H2O2,2,2,0.3,10,99,44.05220706907267,0.0,0.0,9010
Syx,control,2,2,0.3,10,99,44.05220706907267,0.0,0.0,10633
Syx,500uM_H2O2_30min,2,3,0.3,10,99,44.05220706907267,0.0,0.0,17119
Syx,Ox_500uM_H2O2,2,3,0.3,10,99,44.05220706907267,0.0,0.0,15157
Syx,control,2,3,0.3,10,99,44.05220706907267,0.0,0.0,24260
Syx,500uM_H2O2_30min,3,1,0.3,10,99,44.05220706907267,0.012080926380206273,1.2080926380206274,37911
Syx,Ox_500uM_H2O2,3,1,0.3,10,99,44.05220706907267,0.009822838098579197,0.9822838098579197,39907
Syx,control,3,1,0.3,10,99,44.05220706907267,0.010076418475688104,1.0076418475688103,14787
Syx,500uM_H2O2_30min,3,2,0.3,10,99,44.05220706907267,0.0,0.0,7610
Syx,Ox_500uM_H2O2,3,2,0.3,10,99,44.05220706907267,0.0,0.0,8906
Syx,control,3,2,0.3,10,99,44.05220706907267,0.007577503745534171,0.7577503745534171,34708
Syx,500uM_H2O2_30min,3,3,0.3,10,99,44.05220706907267,0.008541062801932366,0.8541062801932366,25875
Syx,Ox_500uM_H2O2,3,3,0.3,10,99,44.05220706907267,0.010728402032749858,1.0728402032749857,8855
Syx,control,3,3,0.3,10,99,44.05220706907267,0.01113881961762261,1.113881961762261,18045
SNAP25,500uM_H2O2_30min,1,1,0.3,15,90,19.355550757516646,0.08688358438472023,8.688358438472022,28613
SNAP25,Ox_500uM_H2O2,1,1,0.3,15,90,19.355550757516646,0.08662724651189886,8.662724651189887,34331
SNAP25,control,1,1,0.3,15,90,19.355550757516646,0.07212007017087908,7.212007017087909,30782
SNAP25,500uM_H2O2_30min,1,2,0.3,15,90,19.355550757516646,0.1334066624764299,13.340666247642991,6364
SNAP25,Ox_500uM_H2O2,1,2,0.3,15,90,19.355550757516646,0.08781957210164516,8.781957210164517,12947
SNAP25,control,1,2,0.3,15,90,19.355550757516646,0.097384737308284,9.7384737308284,21451
SNAP25,500uM_H2O2_30min,1,3,0.3,15,90,19.355550757516646,0.08080169987940045,8.080169987940044,17413
SNAP25,Ox_500uM_H2O2,1,3,0.3,15,90,19.355550757516646,0.06750555844647334,6.750555844647334,21139
SNAP25,control,1,3,0.3,15,90,19.355550757516646,0.07815251252878234,7.815251252878235,22149
SNAP25,500uM_H2O2_30min,2,1,0.3,15,90,19.355550757516646,0.1106350604628814,11.06350604628814,24974
SNAP25,Ox_500uM_H2O2,2,1,0.3,15,90,19.355550757516646,0.11882716049382716,11.882716049382717,47304
SNAP25,control,2,1,0.3,15,90,19.355550757516646,0.10717461893239023,10.717461893239024,48351
SNAP25,500uM_H2O2_30min,2,2,0.3,15,90,19.355550757516646,0.15338768625245994,15.338768625245994,17785
SNAP25,Ox_500uM_H2O2,2,2,0.3,15,90,19.355550757516646,0.1322264452890578,13.22264452890578,24995
SNAP25,control,2,2,0.3,15,90,19.355550757516646,0.11643959216818552,11.643959216818551,22166
SNAP25,500uM_H2O2_30min,2,3,0.3,15,90,19.355550757516646,0.13035137790670473,13.035137790670474,21373
SNAP25,Ox_500uM_H2O2,2,3,0.3,15,90,19.355550757516646,0.10754633155623254,10.754633155623255,31512
SNAP25,control,2,3,0.3,15,90,19.355550757516646,0.12067617156951212,12.067617156951211,33246
SNAP25,500uM_H2O2_30min,1,1,0.3,15,95,26.616333448362557,0.04529409708873589,4.529409708873589,28613
SNAP25,Ox_500uM_H2O2,1,1,0.3,15,95,26.616333448362557,0.04415834085811657,4.415834085811657,34331
SNAP25,control,1,1,0.3,15,95,26.616333448362557,0.03463062828925996,3.463062828925996,30782
SNAP25,500uM_H2O2_30min,1,2,0.3,15,95,26.616333448362557,0.06851037083595223,6.851037083595222,6364
SNAP25,Ox_500uM_H2O2,1,2,0.3,15,95,26.616333448362557,0.04425735691666023,4.4257356916660235,12947
SNAP25,control,1,2,0.3,15,95,26.616333448362557,0.04671110903920563,4.671110903920563,21451
SNAP25,500uM_H2O2_30min,1,3,0.3,15,95,26.616333448362557,0.04100384769999426,4.100384769999426,17413
SNAP25,Ox_500uM_H2O2,1,3,0.3,15,95,26.616333448362557,0.0323099484365391,3.23099484365391,21139
SNAP25,control,1,3,0.3,15,95,26.616333448362557,0.03711228497900582,3.7112284979005823,22149
SNAP25,500uM_H2O2_30min,2,1,0.3,15,95,26.616333448362557,0.05954192360054457,5.954192360054457,24974
SNAP25,Ox_500uM_H2O2,2,1,0.3,15,95,26.616333448362557,0.06293336715711145,6.2933367157111455,47304
SNAP25,control,2,1,0.3,15,95,26.616333448362557,0.05433186490455213,5.4331864904552125,48351
SNAP25,500uM_H2O2_30min,2,2,0.3,15,95,26.616333448362557,0.08265392184425077,8.265392184425076,17785
SNAP25,Ox_500uM_H2O2,2,2,0.3,15,95,26.616333448362557,0.06865373074614924,6.865373074614924,24995
SNAP25,control,2,2,0.3,15,95,26.616333448362557,0.0587386086799603,5.87386086799603,22166
SNAP25,500uM_H2O2_30min,2,3,0.3,15,95,26.616333448362557,0.07079024938005896,7.079024938005896,21373
SNAP25,Ox_500uM_H2O2,2,3,0.3,15,95,26.616333448362557,0.05375729880680376,5.3757298806803755,31512
SNAP25,control,2,3,0.3,15,95,26.616333448362557,0.06283462672201168,6.283462672201168,33246
SNAP25,500uM_H2O2_30min,1,1,0.3,15,99,43.51739880943041,0.010275049802537309,1.0275049802537308,28613
SNAP25,Ox_500uM_H2O2,1,1,0.3,15,99,43.51739880943041,0.009961842066936588,0.9961842066936588,34331
SNAP25,control,1,1,0.3,15,99,43.51739880943041,0.00730946657137288,0.730946657137288,30782
SNAP25,500uM_H2O2_30min,1,2,0.3,15,99,43.51739880943041,0.014613450659962288,1.4613450659962288,6364
SNAP25,Ox_500uM_H2O2,1,2,0.3,15,99,43.51739880943041,0.008650652660848072,0.8650652660848073,12947
SNAP25,control,1,2,0.3,15,99,43.51739880943041,0.008018274206330707,0.8018274206330707,21451
SNAP25,500uM_H2O2_30min,1,3,0.3,15,99,43.51739880943041,0.008614253718486188,0.8614253718486188,17413
SNAP25,Ox_500uM_H2O2,1,3,0.3,15,99,43.51739880943041,0.007900089881262121,0.7900089881262121,21139
SNAP25,control,1,3,0.3,15,99,43.51739880943041,0.0073592487245473836,0.7359248724547384,22149
SNAP25,500uM_H2O2_30min,2,1,0.3,15,99,43.51739880943041,0.01365420036838312,1.3654200368383118,24974
SNAP25,Ox_500uM_H2O2,2,1,0.3,15,99,43.51739880943041,0.01300101471334348,1.300101471334348,47304
SNAP25,control,2,1,0.3,15,99,43.51739880943041,0.011499245103513888,1.1499245103513889,48351
SNAP25,500uM_H2O2_30min,2,2,0.3,15,99,43.51739880943041,0.0146752881641833,1.46752881641833,17785
SNAP25,Ox_500uM_H2O2,2,2,0.3,15,99,43.51739880943041,0.01244248849769954,1.244248849769954,24995
SNAP25,control,2,2,0.3,15,99,43.51739880943041,0.010962735721375079,1.0962735721375079,22166
SNAP25,500uM_H2O2_30min,2,3,0.3,15,99,43.51739880943041,0.013334581013428158,1.3334581013428157,21373
SNAP25,Ox_500uM_H2O2,2,3,0.3,15,99,43.51739880943041,0.01025006346788525,1.025006346788525,31512
SNAP25,control,2,3,0.3,15,99,43.51739880943041,0.012723335138061722,1.2723335138061722,33246
Syx,500uM_H2O2_30min,1,1,0.3,15,90,16.91934365778655,0.14690434505809327,14.690434505809327,6283
Syx,Ox_500uM_H2O2,1,1,0.3,15,90,16.91934365778655,0.13348946135831383,13.348946135831383,1708
Syx,control,1,1,0.3,15,90,16.91934365778655,0.13655913978494624,13.655913978494624,3720
Syx,500uM_H2O2_30min,1,2,0.3,15,90,16.91934365778655,0.19901091405184174,19.901091405184175,11728
Syx,Ox_500uM_H2O2,1,2,0.3,15,90,16.91934365778655,0.14635553561125714,14.635553561125715,15599
Syx,control,1,2,0.3,15,90,16.91934365778655,0.1898553367371748,18.98553367371748,32904
Syx,500uM_H2O2_30min,1,3,0.3,15,90,16.91934365778655,0.1949202805009943,19.49202805009943,28663
Syx,Ox_500uM_H2O2,1,3,0.3,15,90,16.91934365778655,0.10364314055548876,10.364314055548876,8317
Syx,control,1,3,0.3,15,90,16.91934365778655,0.15159317669777922,15.159317669777922,24856
Syx,500uM_H2O2_30min,2,1,0.3,15,90,16.91934365778655,0.01583411875589067,1.5834118755890672,5305
Syx,Ox_500uM_H2O2,2,1,0.3,15,90,16.91934365778655,0.014175972123228003,1.4175972123228002,12627
Syx,control,2,1,0.3,15,90,16.91934365778655,0.01819620253164557,1.8196202531645569,22752
Syx,500uM_H2O2_30min,2,2,0.3,15,90,16.91934365778655,0.026763381690845422,2.6763381690845423,3998
Syx,Ox_500uM_H2O2,2,2,0.3,15,90,16.91934365778655,0.0193631669535284,1.93631669535284,6972
Syx,control,2,2,0.3,15,90,16.91934365778655,0.030676565345286455,3.0676565345286457,7139
Syx,500uM_H2O2_30min,2,3,0.3,15,90,16.91934365778655,0.02824,2.8240000000000003,12500
Syx,Ox_500uM_H2O2,2,3,0.3,15,90,16.91934365778655,0.03494233233660829,3.494233233660829,11705
Syx,control,2,3,0.3,15,90,16.91934365778655,0.04051724137931034,4.051724137931034,17400
Syx,500uM_H2O2_30min,3,1,0.3,15,90,16.91934365778655,0.10166758292101888,10.166758292101887,27285
Syx,Ox_500uM_H2O2,3,1,0.3,15,90,16.91934365778655,0.08858580061442896,8.858580061442895,29621
Syx,control,3,1,0.3,15,90,16.91934365778655,0.07792930698580573,7.792930698580573,10779
Syx,500uM_H2O2_30min,3,2,0.3,15,90,16.91934365778655,0.035493265380415,3.5493265380415,5494
Syx,Ox_500uM_H2O2,3,2,0.3,15,90,16.91934365778655,0.03002489110143124,3.002489110143124,6428
Syx,control,3,2,0.3,15,90,16.91934365778655,0.06891363226000602,6.8913632260006015,26584
Syx,500uM_H2O2_30min,3,3,0.3,15,90,16.91934365778655,0.09782499749423675,9.782499749423675,19954
Syx,Ox_500uM_H2O2,3,3,0.3,15,90,16.91934365778655,0.08116339272118167,8.116339272118168,6567
Syx,control,3,3,0.3,15,90,16.91934365778655,0.1058030270425364,10.58030270425364,13941
Syx,500uM_H2O2_30min,1,1,0.3,15,95,24.134242657620657,0.08069393601782587,8.069393601782588,6283
Syx,Ox_500uM_H2O2,1,1,0.3,15,95,24.134242657620657,0.07259953161592506,7.259953161592506,1708
Syx,control,1,1,0.3,15,95,24.134242657620657,0.06532258064516129,6.532258064516129,3720
Syx,500uM_H2O2_30min,1,2,0.3,15,95,24.134242657620657,0.10786152796725784,10.786152796725784,11728
Syx,Ox_500uM_H2O2,1,2,0.3,15,95,24.134242657620657,0.078530675043272,7.853067504327201,15599
Syx,control,1,2,0.3,15,95,24.134242657620657,0.09938001458789204,9.938001458789204,32904
Syx,500uM_H2O2_30min,1,3,0.3,15,95,24.134242657620657,0.10410633918291874,10.410633918291873,28663
Syx,Ox_500uM_H2O2,1,3,0.3,15,95,24.134242657620657,0.06372490080557894,6.372490080557894,8317
Syx,control,1,3,0.3,15,95,24.134242657620657,0.08738332796910203,8.738332796910203,24856
Syx,500uM_H2O2_30min,2,1,0.3,15,95,24.134242657620657,0.000942507068803016,0.0942507068803016,5305
Syx,Ox_500uM_H2O2,2,1,0.3,15,95,24.134242657620657,0.0007919537499010057,0.07919537499010057,12627
Syx,control,2,1,0.3,15,95,24.134242657620657,0.0015383263009845288,0.15383263009845288,22752
Syx,500uM_H2O2_30min,2,2,0.3,15,95,24.134242657620657,0.004252126063031516,0.4252126063031516,3998
Syx,Ox_500uM_H2O2,2,2,0.3,15,95,24.134242657620657,0.002294893861158921,0.22948938611589212,6972
Syx,control,2,2,0.3,15,95,24.134242657620657,0.0026614371760750807,0.2661437176075081,7139
Syx,500uM_H2O2_30min,2,3,0.3,15,95,24.134242657620657,0.0024,0.24,12500
Syx,Ox_500uM_H2O2,2,3,0.3,15,95,24.134242657620657,0.0032464758650149507,0.32464758650149506,11705
Syx,control,2,3,0.3,15,95,24.134242657620657,0.002586206896551724,0.25862068965517243,17400
Syx,500uM_H2O2_30min,3,1,0.3,15,95,24.134242657620657,0.05534176287337365,5.534176287337365,27285
Syx,Ox_500uM_H2O2,3,1,0.3,15,95,24.134242657620657,0.04621721076263462,4.621721076263461,29621
Syx,control,3,1,0.3,15,95,24.134242657620657,0.04536598942387977,4.536598942387977,10779
Syx,500uM_H2O2_30min,3,2,0.3,15,95,24.134242657620657,0.0036403349108117948,0.3640334910811795,5494
Syx,Ox_500uM_H2O2,3,2,0.3,15,95,24.134242657620657,0.0021779713752333543,0.21779713752333543,6428
Syx,control,3,2,0.3,15,95,24.134242657620657,0.03528438158290701,3.528438158290701,26584
Syx,500uM_H2O2_30min,3,3,0.3,15,95,24.134242657620657,0.04720857973338679,4.720857973338679,19954
Syx,Ox_500uM_H2O2,3,3,0.3,15,95,24.134242657620657,0.04659661946094107,4.659661946094107,6567
Syx,control,3,3,0.3,15,95,24.134242657620657,0.05688257657269923,5.688257657269923,13941
Syx,500uM_H2O2_30min,1,1,0.3,15,99,41.823992128989296,0.01575680407448671,1.5756804074486712,6283
Syx,Ox_500uM_H2O2,1,1,0.3,15,99,41.823992128989296,0.018149882903981264,1.8149882903981265,1708
Syx,control,1,1,0.3,15,99,41.823992128989296,0.016129032258064516,1.6129032258064515,3720
Syx,500uM_H2O2_30min,1,2,0.3,15,99,41.823992128989296,0.022851296043656207,2.2851296043656206,11728
Syx,Ox_500uM_H2O2,1,2,0.3,15,99,41.823992128989296,0.01750112186678633,1.750112186678633,15599
Syx,control,1,2,0.3,15,99,41.823992128989296,0.018569170921468516,1.8569170921468516,32904
Syx,500uM_H2O2_30min,1,3,0.3,15,99,41.823992128989296,0.020200258172556954,2.0200258172556955,28663
Syx,Ox_500uM_H2O2,1,3,0.3,15,99,41.823992128989296,0.014548515089575569,1.4548515089575569,8317
Syx,control,1,3,0.3,15,99,41.823992128989296,0.01826520759575153,1.826520759575153,24856
Syx,500uM_H2O2_30min,2,1,0.3,15,99,41.823992128989296,0.0,0.0,5305
Syx,Ox_500uM_H2O2,2,1,0.3,15,99,41.823992128989296,0.0,0.0,12627
Syx,control,2,1,0.3,15,99,41.823992128989296,0.0,0.0,22752
Syx,500uM_H2O2_30min,2,2,0.3,15,99,41.823992128989296,0.0,0.0,3998
Syx,Ox_500uM_H2O2,2,2,0.3,15,99,41.823992128989296,0.0,0.0,6972
Syx,control,2,2,0.3,15,99,41.823992128989296,0.0,0.0,7139
Syx,500uM_H2O2_30min,2,3,0.3,15,99,41.823992128989296,0.0,0.0,12500
Syx,Ox_500uM_H2O2,2,3,0.3,15,99,41.823992128989296,0.0,0.0,11705
Syx,control,2,3,0.3,15,99,41.823992128989296,0.0,0.0,17400
Syx,500uM_H2O2_30min,3,1,0.3,15,99,41.823992128989296,0.012571009712296133,1.2571009712296133,27285
Syx,Ox_500uM_H2O2,3,1,0.3,15,99,41.823992128989296,0.011512102899969616,1.1512102899969616,29621
Syx,control,3,1,0.3,15,99,41.823992128989296,0.010947212171815567,1.0947212171815566,10779
Syx,500uM_H2O2_30min,3,2,0.3,15,99,41.823992128989296,0.0,0.0,5494
Syx,Ox_500uM_H2O2,3,2,0.3,15,99,41.823992128989296,0.0,0.0,6428
Syx,control,3,2,0.3,15,99,41.823992128989296,0.007523322299127295,0.7523322299127295,26584
Syx,500uM_H2O2_30min,3,3,0.3,15,99,41.823992128989296,0.009922822491730982,0.9922822491730982,19954
Syx,Ox_500uM_H2O2,3,3,0.3,15,99,41.823992128989296,0.009897974722095325,0.9897974722095325,6567
Syx,control,3,3,0.3,15,99,41.823992128989296,0.011333476795064917,1.1333476795064916,13941
SNAP25,500uM_H2O2_30min,1,1,0.5,5,90,21.61854511523622,0.08837835040877574,8.837835040877575,38652
SNAP25,Ox_500uM_H2O2,1,1,0.5,5,90,21.61854511523622,0.08870699407732748,8.870699407732747,45081
SNAP25,control,1,1,0.5,5,90,21.61854511523622,0.07321191036529213,7.321191036529213,39092
SNAP25,500uM_H2O2_30min,1,2,0.5,5,90,21.61854511523622,0.18437432925520497,18.437432925520497,9318
SNAP25,Ox_500uM_H2O2,1,2,0.5,5,90,21.61854511523622,0.10301129234629862,10.301129234629862,15940
SNAP25,control,1,2,0.5,5,90,21.61854511523622,0.09620969817286129,9.620969817286129,27201
SNAP25,500uM_H2O2_30min,1,3,0.5,5,90,21.61854511523622,0.07849980121040774,7.849980121040774,22637
SNAP25,Ox_500uM_H2O2,1,3,0.5,5,90,21.61854511523622,0.06162907075217492,6.162907075217492,25978
SNAP25,control,1,3,0.5,5,90,21.61854511523622,0.07609192975046633,7.609192975046633,28413
SNAP25,500uM_H2O2_30min,2,1,0.5,5,90,21.61854511523622,0.12860061580961699,12.860061580961698,34751
SNAP25,Ox_500uM_H2O2,2,1,0.5,5,90,21.61854511523622,0.12053967962265306,12.053967962265306,65298
SNAP25,control,2,1,0.5,5,90,21.61854511523622,0.10320967462925978,10.320967462925978,63589
SNAP25,500uM_H2O2_30min,2,2,0.5,5,90,21.61854511523622,0.18349518349518348,18.34951834951835,25641
SNAP25,Ox_500uM_H2O2,2,2,0.5,5,90,21.61854511523622,0.1535339566485284,15.35339566485284,33263
SNAP25,control,2,2,0.5,5,90,21.61854511523622,0.12585772300798206,12.585772300798206,28564
SNAP25,500uM_H2O2_30min,2,3,0.5,5,90,21.61854511523622,0.15055542424958637,15.055542424958638,29617
SNAP25,Ox_500uM_H2O2,2,3,0.5,5,90,21.61854511523622,0.10968369586908801,10.968369586908802,40088
SNAP25,control,2,3,0.5,5,90,21.61854511523622,0.12057609351083075,12.057609351083075,43118
SNAP25,500uM_H2O2_30min,1,1,0.5,5,95,30.900532239707275,0.04421504708682604,4.421504708682604,38652
SNAP25,Ox_500uM_H2O2,1,1,0.5,5,95,30.900532239707275,0.045540249772631484,4.554024977263149,45081
SNAP25,control,1,1,0.5,5,95,30.900532239707275,0.03601759950885092,3.601759950885092,39092
SNAP25,500uM_H2O2_30min,1,2,0.5,5,95,30.900532239707275,0.09218716462760249,9.218716462760248,9318
SNAP25,Ox_500uM_H2O2,1,2,0.5,5,95,30.900532239707275,0.05376411543287327,5.376411543287327,15940
SNAP25,control,1,2,0.5,5,95,30.900532239707275,0.04367486489467299,4.367486489467299,27201
SNAP25,500uM_H2O2_30min,1,3,0.5,5,95,30.900532239707275,0.03816760171400804,3.816760171400804,22637
SNAP25,Ox_500uM_H2O2,1,3,0.5,5,95,30.900532239707275,0.029909923781661407,2.9909923781661405,25978
SNAP25,control,1,3,0.5,5,95,30.900532239707275,0.03772920846091578,3.7729208460915777,28413
SNAP25,500uM_H2O2_30min,2,1,0.5,5,95,30.900532239707275,0.07217058501913615,7.217058501913614,34751
SNAP25,Ox_500uM_H2O2,2,1,0.5,5,95,30.900532239707275,0.06260528653251247,6.260528653251248,65298
SNAP25,control,2,1,0.5,5,95,30.900532239707275,0.052682067653210464,5.268206765321047,63589
SNAP25,500uM_H2O2_30min,2,2,0.5,5,95,30.900532239707275,0.09808509808509809,9.80850980850981,25641
SNAP25,Ox_500uM_H2O2,2,2,0.5,5,95,30.900532239707275,0.0811111445149265,8.11111445149265,33263
SNAP25,control,2,2,0.5,5,95,30.900532239707275,0.06410166643327266,6.4101666433272655,28564
SNAP25,500uM_H2O2_30min,2,3,0.5,5,95,30.900532239707275,0.08062936826822432,8.062936826822433,29617
SNAP25,Ox_500uM_H2O2,2,3,0.5,5,95,30.900532239707275,0.05360706445819198,5.360706445819198,40088
SNAP25,control,2,3,0.5,5,95,30.900532239707275,0.06145925135674196,6.145925135674196,43118
SNAP25,500uM_H2O2_30min,1,1,0.5,5,99,45.38195546575945,0.009520852737245162,0.9520852737245162,38652
SNAP25,Ox_500uM_H2O2,1,1,0.5,5,99,45.38195546575945,0.009006011401699163,0.9006011401699163,45081
SNAP25,control,1,1,0.5,5,99,45.38195546575945,0.007930011255499846,0.7930011255499846,39092
SNAP25,500uM_H2O2_30min,1,2,0.5,5,99,45.38195546575945,0.019532088430993775,1.9532088430993775,9318
SNAP25,Ox_500uM_H2O2,1,2,0.5,5,99,45.38195546575945,0.009410288582183186,0.9410288582183186,15940
SNAP25,control,1,2,0.5,5,99,45.38195546575945,0.007683541046285063,0.7683541046285063,27201
SNAP25,500uM_H2O2_30min,1,3,0.5,5,99,45.38195546575945,0.007509829040950656,0.7509829040950656,22637
SNAP25,Ox_500uM_H2O2,1,3,0.5,5,99,45.38195546575945,0.007005928093001771,0.7005928093001771,25978
SNAP25,control,1,3,0.5,5,99,45.38195546575945,0.006933445957836202,0.6933445957836202,28413
SNAP25,500uM_H2O2_30min,2,1,0.5,5,99,45.38195546575945,0.015251359673102932,1.525135967310293,34751
SNAP25,Ox_500uM_H2O2,2,1,0.5,5,99,45.38195546575945,0.012251523783270544,1.2251523783270544,65298
SNAP25,control,2,1,0.5,5,99,45.38195546575945,0.011275535076821462,1.1275535076821461,63589
SNAP25,500uM_H2O2_30min,2,2,0.5,5,99,45.38195546575945,0.016653016653016654,1.6653016653016655,25641
SNAP25,Ox_500uM_H2O2,2,2,0.5,5,99,45.38195546575945,0.014580765415025704,1.4580765415025705,33263
SNAP25,control,2,2,0.5,5,99,45.38195546575945,0.012148158521215516,1.2148158521215515,28564
SNAP25,500uM_H2O2_30min,2,3,0.5,5,99,45.38195546575945,0.01411351588614647,1.411351588614647,29617
SNAP25,Ox_500uM_H2O2,2,3,0.5,5,99,45.38195546575945,0.009878267810816204,0.9878267810816204,40088
SNAP25,control,2,3,0.5,5,99,45.38195546575945,0.012059928568115405,1.2059928568115406,43118
Syx,500uM_H2O2_30min,1,1,0.5,5,90,19.545622934474608,0.13875255623721883,13.875255623721882,9780
Syx,Ox_500uM_H2O2,1,1,0.5,5,90,19.545622934474608,0.13545688545688545,13.545688545688545,3108
Syx,control,1,1,0.5,5,90,19.545622934474608,0.13547297297297298,13.547297297297298,5920
Syx,500uM_H2O2_30min,1,2,0.5,5,90,19.545622934474608,0.20027525983579328,20.027525983579327,21071
Syx,Ox_500uM_H2O2,1,2,0.5,5,90,19.545622934474608,0.15924246465724193,15.924246465724194,22494
Syx,control,1,2,0.5,5,90,19.545622934474608,0.18332348970637868,18.332348970637867,47408
Syx,500uM_H2O2_30min,1,3,0.5,5,90,19.545622934474608,0.18064238470598895,18.064238470598895,44148
Syx,Ox_500uM_H2O2,1,3,0.5,5,90,19.545622934474608,0.13922993401820763,13.922993401820763,11973
Syx,control,1,3,0.5,5,90,19.545622934474608,0.1696390718182075,16.96390718182075,35381
Syx,500uM_H2O2_30min,2,1,0.5,5,90,19.545622934474608,0.01366642174871418,1.3666421748714181,6805
Syx,Ox_500uM_H2O2,2,1,0.5,5,90,19.545622934474608,0.013171355498721228,1.317135549872123,15640
Syx,control,2,1,0.5,5,90,19.545622934474608,0.015481171548117154,1.5481171548117154,31070
Syx,500uM_H2O2_30min,2,2,0.5,5,90,19.545622934474608,0.021284271284271284,2.1284271284271283,5544
Syx,Ox_500uM_H2O2,2,2,0.5,5,90,19.545622934474608,0.014242458225860715,1.4242458225860715,8917
Syx,control,2,2,0.5,5,90,19.545622934474608,0.02573077286917037,2.573077286917037,10571
Syx,500uM_H2O2_30min,2,3,0.5,5,90,19.545622934474608,0.03116396227520356,3.1163962275203563,17071
Syx,Ox_500uM_H2O2,2,3,0.5,5,90,19.545622934474608,0.027656477438136828,2.7656477438136826,15114
Syx,control,2,3,0.5,5,90,19.545622934474608,0.03146882294098033,3.1468822940980328,23992
Syx,500uM_H2O2_30min,3,1,0.5,5,90,19.545622934474608,0.09565286455575558,9.565286455575558,37772
Syx,Ox_500uM_H2O2,3,1,0.5,5,90,19.545622934474608,0.07898508813840621,7.898508813840621,39767
Syx,control,3,1,0.5,5,90,19.545622934474608,0.07973037379995915,7.973037379995914,14687
Syx,500uM_H2O2_30min,3,2,0.5,5,90,19.545622934474608,0.024441524310118267,2.4441524310118266,7610
Syx,Ox_500uM_H2O2,3,2,0.5,5,90,19.545622934474608,0.02211991915562542,2.211991915562542,8906
Syx,control,3,2,0.5,5,90,19.545622934474608,0.06364398692999451,6.364398692999451,34583
Syx,500uM_H2O2_30min,3,3,0.5,5,90,19.545622934474608,0.0853408607555779,8.53408607555779,25861
Syx,Ox_500uM_H2O2,3,3,0.5,5,90,19.545622934474608,0.08681343622333182,8.681343622333182,8812
Syx,control,3,3,0.5,5,90,19.545622934474608,0.0992468619246862,9.92468619246862,17925
Syx,500uM_H2O2_30min,1,1,0.5,5,95,28.212277118079495,0.07586912065439673,7.586912065439673,9780
Syx,Ox_500uM_H2O2,1,1,0.5,5,95,28.212277118079495,0.06885456885456885,6.885456885456885,3108
Syx,control,1,1,0.5,5,95,28.212277118079495,0.07060810810810811,7.0608108108108105,5920
Syx,500uM_H2O2_30min,1,2,0.5,5,95,28.212277118079495,0.11185990223529971,11.18599022352997,21071
Syx,Ox_500uM_H2O2,1,2,0.5,5,95,28.212277118079495,0.09020183159953765,9.020183159953765,22494
Syx,control,1,2,0.5,5,95,28.212277118079495,0.09643941950725617,9.643941950725617,47408
Syx,500uM_H2O2_30min,1,3,0.5,5,95,28.212277118079495,0.09282413699374831,9.28241369937483,44148
Syx,Ox_500uM_H2O2,1,3,0.5,5,95,28.212277118079495,0.08318717113505388,8.318717113505388,11973
Syx,control,1,3,0.5,5,95,28.212277118079495,0.09474011475085498,9.474011475085497,35381
Syx,500uM_H2O2_30min,2,1,0.5,5,95,28.212277118079495,0.0,0.0,6805
Syx,Ox_500uM_H2O2,2,1,0.5,5,95,28.212277118079495,0.0,0.0,15640
Syx,control,2,1,0.5,5,95,28.212277118079495,0.0,0.0,31070
Syx,500uM_H2O2_30min,2,2,0.5,5,95,28.212277118079495,0.0,0.0,5544
Syx,Ox_500uM_H2O2,2,2,0.5,5,95,28.212277118079495,0.0,0.0,8917
Syx,control,2,2,0.5,5,95,28.212277118079495,0.0,0.0,10571
Syx,500uM_H2O2_30min,2,3,0.5,5,95,28.212277118079495,0.0,0.0,17071
Syx,Ox_500uM_H2O2,2,3,0.5,5,95,28.212277118079495,0.0,0.0,15114
Syx,control,2,3,0.5,5,95,28.212277118079495,0.0,0.0,23992
Syx,500uM_H2O2_30min,3,1,0.5,5,95,28.212277118079495,0.0523933072116912,5.23933072116912,37772
Syx,Ox_500uM_H2O2,3,1,0.5,5,95,28.212277118079495,0.0417180073930646,4.171800739306461,39767
Syx,control,3,1,0.5,5,95,28.212277118079495,0.04364403894600667,4.364403894600668,14687
Syx,500uM_H2O2_30min,3,2,0.5,5,95,28.212277118079495,0.0,0.0,7610
Syx,Ox_500uM_H2O2,3,2,0.5,5,95,28.212277118079495,0.0,0.0,8906
Syx,control,3,2,0.5,5,95,28.212277118079495,0.03472804557152358,3.4728045571523576,34583
Syx,500uM_H2O2_30min,3,3,0.5,5,95,28.212277118079495,0.04156838482657283,4.1568384826572835,25861
Syx,Ox_500uM_H2O2,3,3,0.5,5,95,28.212277118079495,0.052088061733999096,5.20880617339991,8812
Syx,control,3,3,0.5,5,95,28.212277118079495,0.0498186889818689,4.98186889818689,17925
Syx,500uM_H2O2_30min,1,1,0.5,5,99,44.03759726933748,0.012985685071574642,1.2985685071574642,9780
Syx,Ox_500uM_H2O2,1,1,0.5,5,99,44.03759726933748,0.01705276705276705,1.705276705276705,3108
Syx,control,1,1,0.5,5,99,44.03759726933748,0.014527027027027028,1.4527027027027029,5920
Syx,500uM_H2O2_30min,1,2,0.5,5,99,44.03759726933748,0.024583550851881734,2.4583550851881735,21071
